FIPS-Code,Name,Population,All white Christians,White evangelical Protestant,White mainline Protestant,Black Protestant,White Catholic,Hispanic Catholic,Mormon,Other Christian,Jewish,Muslim,Buddhist,Hindu,Unaffiliated,Total
48409,"San Jacinto County, TX",29000,71,44,22,6,5,2,0,5,0,0,0,0,15,170
48411,"San Patricio County, TX",67000,36,18,10,1,8,27,0,6,0,0,0,0,17,123
48413,"San Saba County, TX",6100,67,46,19,1,2,12,0,6,0,0,0,0,11,164
48415,"Schleicher County, TX",2800,48,31,12,1,4,23,1,4,0,0,0,0,12,136
48417,"Scurry County, TX",17000,59,39,15,2,4,11,1,4,0,0,0,0,15,150
48419,"Shackelford County, TX",3300,75,44,21,1,10,2,0,3,0,0,0,0,17,173
48421,"Shelby County, TX",25000,60,42,16,9,2,6,0,5,0,0,0,0,14,154
48423,"Sherman County, TX",3000,53,37,15,1,1,19,0,5,0,0,0,0,14,145
48425,"Smith County, TX",233000,51,32,13,11,4,6,2,7,0,0,0,0,17,143
48427,"Somervell County, TX",9100,68,39,23,2,5,5,1,4,0,0,0,0,16,163
48429,"Starr County, TX",65000,4,1,3,1,0,58,0,3,0,0,0,0,18,88
48431,"Stephens County, TX",9400,64,42,20,2,1,7,1,5,0,0,0,0,18,160
48433,"Sterling County, TX",1300,62,38,19,1,4,19,1,5,0,0,0,0,7,156
48435,"Stonewall County, TX",1400,78,39,24,1,15,4,0,3,0,0,0,0,11,175
48437,"Sutton County, TX",3800,43,29,11,0,2,29,1,4,0,0,0,0,11,130
48439,"Swisher County, TX",7400,51,33,14,2,3,18,1,7,0,0,0,0,14,143
48441,"Tarrant County, TX",2103000,40,20,12,10,7,12,1,6,0,1,0,1,22,132
48443,"Taylor County, TX",138000,60,37,16,4,6,7,1,3,0,0,0,0,18,152
48445,"Terrell County, TX",800,32,18,12,3,1,38,1,6,0,0,0,0,4,115
48447,"Terry County, TX",12000,45,29,12,2,3,26,1,5,0,0,0,0,14,137
48449,"Throckmorton County, TX",1500,78,51,23,2,4,4,0,3,0,0,0,0,10,175
48451,"Titus County, TX",33000,46,30,13,8,2,18,1,5,0,0,0,0,14,137
48453,"Tom Green County, TX",119000,45,20,15,3,8,16,2,7,0,0,0,0,20,136
48455,"Travis County, TX",1274000,31,11,12,7,7,15,1,6,1,1,1,1,33,127
48457,"Trinity County, TX",15000,66,43,21,5,1,4,1,6,0,0,0,0,17,164
48459,"Tyler County, TX",22000,73,45,21,6,7,2,0,4,0,0,0,0,14,172
48461,"Upshur County, TX",42000,71,45,17,8,7,2,2,6,0,0,0,0,13,171
48463,"Upton County, TX",3700,46,31,13,3,1,24,1,5,0,0,0,0,10,134
48465,"Uvalde County, TX",27000,32,20,9,1,2,36,1,5,0,0,0,0,15,121
48467,"Val Verde County, TX",49000,21,6,7,2,6,44,2,3,0,0,0,0,15,106
48469,"Van Zandt County, TX",57000,76,50,22,2,4,2,0,5,0,0,0,0,13,174
48471,"Victoria County, TX",92000,48,23,12,5,12,20,1,4,1,0,0,0,16,142
48473,"Walker County, TX",73000,52,35,14,12,3,6,0,4,0,0,0,0,21,147
48475,"Waller County, TX",55000,46,25,14,19,6,11,1,6,0,0,0,0,13,141
48477,"Ward County, TX",12000,44,28,13,2,2,28,1,4,0,0,0,0,12,134
48479,"Washington County, TX",36000,58,34,19,15,4,6,1,5,0,0,0,0,12,154
48481,"Webb County, TX",277000,9,2,4,1,2,57,1,3,0,0,0,0,14,93
48483,"Wharton County, TX",42000,41,18,12,11,10,20,1,6,0,0,0,0,15,134
48485,"Wheeler County, TX",5100,69,46,19,1,4,8,0,5,0,0,0,0,13,165
48487,"Wichita County, TX",132000,62,36,18,5,7,4,1,5,0,0,0,0,19,157
48489,"Wilbarger County, TX",13000,62,42,18,6,2,10,0,6,0,0,0,0,12,158
48491,"Willacy County, TX",21000,13,6,3,1,3,48,1,3,0,0,0,0,20,98
48493,"Williamson County, TX",591000,51,21,18,5,11,7,1,5,1,1,1,1,26,149
48495,"Wilson County, TX",51000,55,27,15,2,12,18,1,5,0,0,0,0,16,151
48497,"Winkler County, TX",8000,42,26,10,3,5,28,1,5,0,0,0,0,11,131
48499,"Wise County, TX",70000,68,41,21,1,6,4,0,6,0,0,0,0,17,164
48501,"Wood County, TX",46000,72,43,22,6,6,4,1,6,0,0,0,0,10,170
48503,"Yoakum County, TX",8700,36,22,10,1,2,37,2,4,0,0,0,0,9,123
48505,"Young County, TX",18000,74,50,21,2,2,5,1,3,0,0,0,0,13,171
48507,"Zapata County, TX",14000,9,4,3,0,1,59,1,2,0,0,0,0,13,92
49001,"Zavala County, TX",12000,10,3,4,1,3,52,0,3,0,0,0,0,16,92
49003,"Beaver County, UT",6700,80,12,8,0,4,3,56,1,0,0,0,0,16,180
49005,"Box Elder County, UT",56000,77,7,6,0,4,2,60,0,0,0,0,0,18,174
49007,"Cache County, UT",128000,74,3,5,0,2,4,64,2,0,0,1,0,16,171
49009,"Carbon County, UT",20000,65,3,5,0,10,5,47,2,0,0,0,0,27,164
49011,"Daggett County, UT",1000,79,3,11,0,27,2,38,1,1,0,0,0,18,180
49013,"Davis County, UT",355000,73,4,8,1,4,2,57,2,0,0,0,0,21,172
49015,"Duchesne County, UT",20000,74,9,7,0,6,4,52,3,0,0,0,0,17,172
49017,"Emery County, UT",10000,78,9,5,0,8,1,56,1,0,0,0,0,20,178
49019,"Garfield County, UT",5100,73,6,8,0,4,4,55,3,0,0,0,0,20,173
49021,"Grand County, UT",9800,59,8,6,1,4,3,41,2,0,0,0,0,35,159
49023,"Iron County, UT",55000,73,10,6,0,3,3,54,1,0,0,0,0,23,173
49025,"Juab County, UT",12000,79,6,8,1,2,1,63,1,0,0,0,0,18,179
49027,"Kane County, UT",7900,71,6,9,0,10,2,46,2,0,0,0,0,25,171
49029,"Millard County, UT",13000,78,4,9,0,2,3,63,1,0,0,0,0,17,177
49031,"Morgan County, UT",12000,81,3,8,0,9,1,61,1,0,0,0,0,17,181
49033,"Piute County, UT",1500,83,19,10,0,3,1,51,0,0,0,0,0,16,183
49035,"Rich County, UT",2500,76,8,8,0,7,3,53,1,0,0,0,0,18,174
49037,"Salt Lake County, UT",1160000,59,4,6,1,4,5,45,2,1,1,1,0,28,157
49039,"San Juan County, UT",15000,50,0,1,0,3,2,46,15,0,0,0,0,32,149
49041,"Sanpete County, UT",31000,76,6,6,0,3,3,61,1,0,0,0,0,19,175
49043,"Sevier County, UT",22000,79,10,7,0,4,2,58,1,0,0,0,0,19,180
49045,"Summit County, UT",42000,55,2,8,0,9,7,36,2,1,0,1,0,32,153
49047,"Tooele County, UT",72000,70,5,4,0,3,3,58,2,0,0,0,0,23,168
49049,"Uintah County, UT",36000,71,8,8,0,4,4,51,1,0,0,0,0,23,170
49051,"Utah County, UT",636000,82,3,5,1,2,3,72,1,0,0,0,0,13,182
49053,"Wasatch County, UT",34000,68,1,6,0,4,6,57,2,0,0,0,0,22,166
49055,"Washington County, UT",178000,73,7,6,1,4,2,56,2,0,0,0,0,22,173
49057,"Wayne County, UT",2700,75,6,9,0,7,2,53,1,0,0,0,0,21,174
50001,"Weber County, UT",260000,64,5,7,1,3,5,49,1,0,0,0,0,26,161
50003,"Addison County, VT",37000,52,10,23,0,19,0,0,2,1,0,1,0,44,152
50005,"Bennington County, VT",35000,50,6,22,0,22,0,0,4,1,0,1,0,44,150
50007,"Caledonia County, VT",30000,53,12,23,0,16,0,2,3,1,0,0,0,44,154
50009,"Chittenden County, VT",164000,47,5,18,1,24,0,0,2,2,1,1,1,43,145
50011,"Essex County, VT",6200,64,16,22,0,25,0,1,3,0,0,0,0,33,164
50013,"Franklin County, VT",49000,65,12,24,0,29,0,0,3,0,0,0,0,30,163
50015,"Grand Isle County, VT",7200,60,9,22,0,29,0,0,4,1,0,1,0,35,161
50017,"Lamoille County, VT",25000,54,8,22,0,23,0,1,3,0,0,1,0,42,154
50019,"Orange County, VT",29000,54,11,26,1,17,0,0,3,0,0,0,0,41,153
50021,"Orleans County, VT",27000,62,13,20,0,28,0,1,3,0,0,0,0,34,161
50023,"Rutland County, VT",58000,65,11,22,0,31,0,1,4,1,0,1,0,29,165
50025,"Washington County, VT",58000,52,9,20,1,22,0,1,3,1,0,1,0,41,151
50027,"Windham County, VT",42000,47,12,21,2,14,1,0,3,1,0,1,0,45,147
51001,"Windsor County, VT",55000,59,11,27,0,20,1,1,4,1,0,1,0,34,159
51003,"Accomack County, VA",32000,56,23,21,15,12,2,0,5,1,0,0,0,18,153
51005,"Albemarle County, VA",109000,56,17,22,6,15,2,2,4,2,0,1,0,28,155
51007,"Alleghany County, VA",15000,74,43,25,2,6,0,0,2,0,0,0,0,21,173
51009,"Amelia County, VA",13000,71,36,24,9,11,0,0,5,0,0,0,0,15,171
51011,"Amherst County, VA",32000,65,35,23,9,7,0,0,5,0,0,0,0,18,162
51013,"Appomattox County, VA",16000,67,42,20,12,5,0,0,4,0,0,0,0,16,166
51015,"Arlington County, VA",237000,32,7,12,5,12,11,1,7,6,3,1,1,30,128
51017,"Augusta County, VA",76000,78,39,32,1,6,1,1,3,0,0,0,0,18,179
51019,"Bath County, VA",4100,76,40,27,0,9,0,0,3,0,0,0,0,20,175
51021,"Bedford County, VA",79000,73,39,25,5,8,1,1,4,1,0,0,0,16,173
51023,"Bland County, VA",6300,81,53,24,1,4,0,0,3,0,0,0,0,15,181
51025,"Botetourt County, VA",33000,75,40,27,1,8,0,0,4,0,0,0,0,19,174
51027,"Brunswick County, VA",16000,40,21,15,34,4,1,0,5,0,0,0,0,17,137
51029,"Buchanan County, VA",21000,77,56,21,2,0,0,0,2,0,0,0,0,19,177
51031,"Buckingham County, VA",17000,62,35,24,14,3,1,0,5,0,0,0,0,18,162
51033,"Campbell County, VA",55000,67,44,21,10,2,1,0,4,0,0,0,0,16,165
51035,"Caroline County, VA",31000,55,26,21,15,8,1,0,7,0,0,0,0,21,154
51036,"Carroll County, VA",30000,79,51,24,1,3,0,1,3,0,0,0,0,17,179
51037,"Charles City County, VA",7000,39,16,17,35,6,0,0,9,0,0,0,0,16,138
51041,"Charlotte County, VA",12000,68,45,20,13,3,0,0,4,0,0,0,0,14,167
51043,"Chesterfield County, VA",353000,50,20,20,12,9,5,1,5,1,1,0,0,24,148
51045,"Clarke County, VA",15000,66,29,28,3,9,1,0,4,1,0,0,0,23,164
51047,"Craig County, VA",5100,78,42,27,1,9,0,0,3,0,0,0,0,18,178
51049,"Culpeper County, VA",53000,59,31,20,10,8,1,0,6,0,0,0,0,21,156
51051,"Cumberland County, VA",9900,55,30,21,21,4,0,0,6,0,0,0,0,18,155
51053,"Dickenson County, VA",14000,80,56,23,1,1,0,0,2,0,0,0,0,18,181
51057,"Dinwiddie County, VA",29000,59,30,21,16,8,1,0,6,0,0,0,0,18,159
51059,"Essex County, VA",11000,46,23,21,29,2,1,0,7,0,0,0,0,14,143
51061,"Fairfax County, VA",1148000,38,8,15,5,14,6,1,8,3,3,1,2,30,134
51063,"Fauquier County, VA",71000,61,25,22,4,13,3,1,5,1,0,0,0,23,158
51065,"Floyd County, VA",16000,72,38,29,2,5,0,0,2,0,0,0,0,23,171
51067,"Fluvanna County, VA",27000,54,22,23,9,8,1,1,6,0,0,0,0,29,153
51069,"Franklin County, VA",56000,68,41,23,7,4,1,0,4,0,0,0,0,19,167
51071,"Frederick County, VA",89000,69,31,27,2,10,3,1,4,0,0,0,0,20,167
51073,"Giles County, VA",17000,76,43,27,1,6,0,0,3,0,0,0,0,19,175
51075,"Gloucester County, VA",37000,67,32,25,4,10,0,0,5,0,0,0,0,24,167
51077,"Goochland County, VA",24000,63,32,24,9,6,1,1,5,1,0,0,0,20,162
51079,"Grayson County, VA",16000,75,50,23,2,2,0,0,4,0,0,0,0,20,176
51081,"Greene County, VA",20000,66,37,21,4,7,1,1,5,0,0,0,0,23,165
51083,"Greensville County, VA",11000,40,25,13,41,2,0,0,5,0,0,0,0,14,140
51085,"Halifax County, VA",34000,54,34,16,25,4,0,0,5,0,0,0,0,14,152
51087,"Hanover County, VA",108000,67,30,24,9,12,1,1,5,1,0,0,0,18,168
51089,"Henrico County, VA",331000,41,16,15,16,10,4,0,7,2,1,1,1,24,138
51091,"Henry County, VA",51000,62,41,19,14,2,0,0,6,0,0,0,0,15,159
51093,"Highland County, VA",2200,79,37,33,1,9,0,0,3,0,0,0,0,17,179
51095,"Isle of Wight County, VA",37000,63,27,22,12,14,0,0,6,0,0,0,0,17,161
51097,"James City County, VA",77000,58,20,22,8,16,0,0,5,2,1,0,0,22,154
51099,"King and Queen County, VA",7000,60,30,26,14,4,0,0,6,0,0,0,0,19,159
51101,"King George County, VA",27000,63,32,20,8,10,1,1,6,0,0,0,0,23,164
51103,"King William County, VA",17000,63,32,24,13,7,0,0,6,0,0,0,0,17,162
51105,"Lancaster County, VA",11000,58,21,23,15,13,0,1,5,1,0,0,0,20,157
51107,"Lee County, VA",23000,75,51,21,2,3,0,0,3,0,0,0,0,21,176
51109,"Loudoun County, VA",414000,41,12,12,7,15,7,2,5,2,2,1,3,28,137
51111,"Louisa County, VA",38000,62,33,22,9,6,0,1,5,0,0,0,0,23,161
51113,"Lunenburg County, VA",12000,59,37,19,17,3,0,0,6,0,0,0,0,17,158
51115,"Madison County, VA",13000,65,35,26,5,4,1,0,6,0,0,0,0,22,164
51117,"Matthews County, VA",8800,74,35,28,2,11,0,0,3,0,0,0,0,20,173
51119,"Mecklenburg County, VA",31000,55,30,21,25,3,0,1,4,0,0,0,0,15,154
51121,"Middlesex County, VA",11000,65,28,27,10,9,0,1,4,0,0,0,0,20,164
51125,"Montgomery County, VA",99000,57,31,20,6,5,1,1,3,1,1,1,0,30,157
51127,"Nelson County, VA",15000,63,30,27,6,6,1,0,4,1,0,0,0,24,162
51131,"New Kent County, VA",23000,64,33,25,8,5,0,1,6,0,0,0,0,21,163
51133,"Northampton County, VA",12000,49,21,22,23,6,1,0,7,0,0,0,0,19,148
51135,"Northumberland County, VA",12000,60,23,28,13,9,1,0,5,0,0,0,0,19,158
51137,"Nottoway County, VA",15000,53,31,20,24,1,0,1,4,0,0,0,0,18,152
51139,"Orange County, VA",37000,62,26,24,7,12,1,0,7,0,0,0,0,20,159
51141,"Page County, VA",24000,75,46,26,1,3,0,0,3,0,0,0,0,22,176
51143,"Patrick County, VA",18000,76,52,21,2,3,0,0,4,0,0,0,0,18,176
51145,"Pittsylvania County, VA",60000,59,37,18,16,4,1,0,5,0,0,0,0,18,158
51147,"Powhatan County, VA",30000,75,37,23,4,15,0,0,4,0,0,0,0,16,174
51149,"Prince Edward County, VA",23000,51,29,19,20,3,0,0,4,0,0,0,0,24,150
51153,"Prince George County, VA",38000,53,24,18,14,11,2,0,7,0,0,0,0,22,151
51155,"Prince William County, VA",470000,37,12,14,11,10,9,1,7,1,3,1,1,26,133
51157,"Pulaski County, VA",34000,70,40,25,2,5,0,0,3,0,0,0,0,23,168
51159,"Rappahannock County, VA",7400,69,33,26,3,10,1,0,4,1,0,0,0,22,169
51161,"Richmond County, VA",9000,59,36,21,15,2,1,0,6,0,0,0,0,18,158
51163,"Roanoke County, VA",94000,69,37,23,4,9,0,0,3,0,1,0,0,21,167
51165,"Rockbridge County, VA",23000,68,34,27,2,6,0,1,3,1,0,0,0,26,168
51167,"Rockingham County, VA",82000,71,40,26,2,5,0,0,5,0,0,0,0,21,170
51169,"Russell County, VA",27000,76,53,21,3,2,0,0,4,0,0,0,0,18,177
51171,"Scott County, VA",22000,80,57,19,0,4,0,0,3,0,0,0,0,16,179
51173,"Shenandoah County, VA",44000,71,36,27,2,7,1,1,4,0,0,0,0,22,171
51175,"Smyth County, VA",30000,76,50,23,3,3,0,0,3,0,0,0,0,18,176
51177,"Southampton County, VA",18000,56,26,20,18,10,0,0,6,0,0,0,0,19,155
51179,"Spotsylvania County, VA",136000,54,21,18,6,14,3,1,7,1,0,0,0,26,151
51181,"Stafford County, VA",153000,50,20,18,13,11,4,1,7,1,0,1,0,21,147
51183,"Surry County, VA",6400,46,21,20,31,5,0,0,5,0,0,0,0,17,145
51185,"Sussex County, VA",11000,39,18,15,38,6,0,0,6,0,0,0,0,16,138
51187,"Tazewell County, VA",41000,79,50,27,1,2,0,0,4,0,0,0,0,16,179
51191,"Warren County, VA",40000,69,30,24,1,15,2,0,4,0,0,0,0,24,169
51193,"Washington County, VA",54000,79,52,22,1,4,1,1,3,0,0,0,0,16,179
51195,"Westmoreland County, VA",18000,60,31,23,12,6,1,0,5,0,0,0,0,21,159
51197,"Wise County, VA",37000,72,51,20,3,1,0,0,3,0,0,0,0,21,171
51199,"Wythe County, VA",29000,75,46,24,4,5,0,0,2,0,0,0,0,19,175
51510,"York County, VA",68000,56,24,19,10,12,2,1,6,1,0,0,0,23,154
51520,"Alexandria City, VA",159000,30,6,16,12,8,7,0,7,6,4,1,1,30,128
51530,"Bristol city, VA",17000,69,47,20,5,2,0,0,6,0,0,0,0,19,168
51540,"Buena Vista city, VA",6500,67,38,26,3,0,0,3,5,0,0,0,0,23,165
51550,"Charlottesville City, VA",47000,38,15,14,11,9,3,0,5,1,2,1,1,37,137
51570,"Chesapeake City, VA",245000,47,20,18,21,7,3,2,7,1,0,0,0,20,146
51580,"Colonial Heights city, VA",17000,64,36,21,7,6,1,1,5,1,1,0,0,21,164
51590,"Covington city, VA",5500,72,49,22,6,1,0,0,4,0,0,0,0,18,172
51595,"Danville City, VA",40000,47,25,17,31,5,1,0,4,0,0,0,0,13,143
51600,"Emporia city, VA",5300,27,16,10,52,1,1,0,7,0,0,0,0,10,124
51610,"Fairfax city, VA",24000,39,11,15,4,12,7,1,7,4,2,1,2,29,134
51620,"Falls Church city, VA",15000,37,9,18,4,9,4,1,5,5,2,1,1,39,135
51630,"Franklin city, VA",8000,36,19,15,40,1,0,1,8,0,0,0,0,14,134
51640,"Fredericksburg City, VA",29000,41,16,15,14,9,4,1,9,1,1,1,0,27,139
51650,"Galax city, VA",6300,66,43,20,7,2,3,1,4,0,0,0,0,19,165
51660,"Hampton city, VA",135000,35,14,16,30,4,1,1,7,0,1,1,0,23,133
51670,"Harrisonburg City, VA",53000,49,25,17,4,7,9,0,4,1,2,0,0,27,145
51678,"Hopewell city, VA",23000,47,23,17,21,6,1,1,6,0,1,0,0,21,144
51680,"Lexington city, VA",7400,56,22,25,3,9,1,0,3,0,1,0,1,35,156
51683,"Lynchburg city, VA",82000,52,30,18,16,3,0,1,8,0,1,0,0,20,149
51685,"Manassas City, VA",41000,39,16,12,6,10,14,1,6,1,1,0,1,26,133
51690,"Manassas Park city, VA",17000,29,10,11,10,7,16,1,7,2,2,1,1,26,123
51700,"Martinsville city, VA",13000,40,18,15,33,6,2,1,6,0,1,0,0,17,139
51710,"Newport News City, VA",179000,36,15,14,25,6,3,1,11,0,0,1,0,22,134
51720,"Norfolk City, VA",243000,35,11,13,22,10,3,1,8,1,1,0,0,26,131
51730,"Norton city, VA",4000,66,46,16,3,4,0,0,5,0,0,0,0,24,164
51735,"Petersburg city, VA",31000,25,13,8,49,3,1,1,8,0,1,0,0,14,123
51740,"Poquoson city, VA",12000,69,29,27,2,12,1,1,4,1,0,0,0,21,167
51750,"Portsmouth City, VA",94000,36,14,13,32,8,2,1,9,0,0,0,0,19,134
51760,"Radford city, VA",18000,59,32,23,5,4,1,0,4,0,1,0,0,29,158
51770,"Richmond City, VA",230000,25,9,11,31,5,2,0,7,1,1,1,0,28,121
51775,"Roanoke city, VA",99000,49,22,21,15,5,1,1,5,1,1,1,0,25,147
51790,"Salem city, VA",25000,67,40,25,4,2,0,0,5,0,0,0,0,21,164
51800,"Staunton city, VA",25000,57,25,26,6,6,0,0,5,0,0,0,0,28,153
51810,"Suffolk City, VA",92000,44,21,16,26,7,0,0,6,0,0,0,0,21,141
51820,"Virginia Beach City, VA",450000,43,15,18,14,9,2,1,6,1,1,1,0,29,140
51830,"Waynesboro city, VA",23000,66,34,22,6,9,1,1,4,0,0,0,0,22,165
51840,"Williamsburg City, VA",15000,42,16,20,12,6,2,0,6,1,2,1,1,33,142
53001,"Winchester city, VA",28000,56,22,24,3,9,4,1,6,1,1,0,0,25,152
53003,"Adams County, WA",20000,33,16,9,0,3,33,5,3,0,0,0,0,20,122
53005,"Asotin County, WA",23000,60,24,23,0,11,1,2,6,0,0,0,0,31,158
53007,"Benton County, WA",204000,57,26,17,1,7,8,7,3,1,0,0,0,26,153
53009,"Chelan County, WA",77000,45,19,15,0,10,13,1,7,0,0,0,0,31,141
53011,"Clallam County, WA",77000,52,21,18,0,10,2,3,7,0,0,1,0,37,151
53013,"Clark County, WA",488000,53,22,17,1,9,3,5,6,1,1,1,0,34,153
53015,"Columbia County, WA",4000,60,30,22,0,4,2,4,4,0,0,0,0,31,157
53017,"Cowlitz County, WA",111000,55,28,19,1,6,3,2,6,0,0,1,0,33,154
53019,"Douglas County, WA",43000,50,22,18,0,7,12,3,3,0,0,0,0,30,145
53021,"Ferry County, WA",7600,55,30,18,0,5,1,2,12,0,0,0,0,32,155
53023,"Franklin County, WA",95000,33,15,9,1,5,29,4,5,0,0,0,0,20,121
53025,"Garfield County, WA",2200,65,34,22,0,5,0,4,6,0,0,0,0,27,163
53027,"Grant County, WA",98000,46,20,12,0,7,20,7,5,0,0,0,0,20,137
53029,"Grays Harbor County, WA",75000,48,19,20,2,8,4,1,7,0,0,1,0,35,145
53031,"Island County, WA",85000,50,18,20,1,8,1,4,7,0,0,1,0,39,149
53033,"Jefferson County, WA",32000,47,13,18,1,14,1,2,6,1,0,1,0,44,148
53035,"King County, WA",2253000,35,11,14,3,8,3,2,7,2,1,2,2,43,133
53037,"Kitsap County, WA",271000,49,19,17,1,10,1,3,7,0,0,1,0,39,147
53039,"Kittitas County, WA",48000,56,21,21,0,13,3,1,5,0,0,1,0,33,154
53041,"Klickitat County, WA",22000,59,30,17,1,10,4,2,3,0,0,0,0,32,158
53043,"Lewis County, WA",81000,60,28,21,0,8,3,3,5,0,0,0,0,30,158
53045,"Lincoln County, WA",11000,67,30,22,0,13,2,2,3,0,0,0,0,28,167
53047,"Mason County, WA",67000,51,21,20,0,8,1,2,8,0,0,0,0,38,149
53049,"Okanogan County, WA",42000,50,24,18,0,5,9,3,12,0,0,0,0,28,149
53051,"Pacific County, WA",22000,61,27,22,0,10,1,2,6,0,0,0,0,30,159
53053,"Pend Oreille County, WA",14000,61,29,23,0,6,2,3,5,0,0,0,0,30,159
53055,"Pierce County, WA",905000,46,17,15,4,10,5,4,8,0,0,1,0,33,143
53057,"San Juan County, WA",18000,41,10,20,0,9,2,2,4,1,0,1,0,49,139
53059,"Skagit County, WA",129000,49,19,20,0,8,6,2,5,0,0,1,0,35,145
53061,"Skamania County, WA",12000,53,22,20,0,9,1,2,5,0,0,1,0,40,153
53063,"Snohomish County, WA",822000,44,18,15,1,8,4,3,7,0,1,1,1,40,143
53065,"Spokane County, WA",523000,57,21,19,1,12,2,5,6,0,1,0,0,31,155
53067,"Stevens County, WA",46000,61,32,17,0,8,0,4,6,0,0,0,0,30,158
53069,"Thurston County, WA",291000,48,17,18,2,9,3,4,7,0,0,2,0,38,148
53071,"Wahkiakum County, WA",4500,56,20,21,1,11,1,4,5,0,0,0,0,35,154
53073,"Walla Walla County, WA",61000,51,24,16,1,6,9,5,4,0,0,0,0,32,148
53075,"Whatcom County, WA",229000,47,20,18,0,7,4,2,5,1,0,1,0,39,144
53077,"Whitman County, WA",50000,47,20,17,2,6,6,4,5,0,1,1,0,38,147
54001,"Yakima County, WA",251000,42,18,13,0,8,24,3,5,0,0,0,0,22,135
54003,"Barbour County, WV",16000,70,42,22,2,6,0,0,3,0,0,0,0,24,169
54005,"Berkeley County, WV",119000,66,33,21,6,11,1,1,5,0,0,0,0,20,164
54007,"Boone County, WV",21000,76,50,22,1,4,0,0,2,0,0,0,0,20,175
54009,"Braxton County, WV",14000,73,43,23,1,7,0,0,4,0,0,0,0,22,173
54011,"Brooke County, WV",22000,75,33,26,1,16,0,0,2,0,0,0,0,21,174
54013,"Cabell County, WV",92000,65,43,16,2,5,1,1,6,0,0,0,0,26,165
54015,"Calhoun County, WV",7100,73,50,20,1,3,0,0,3,0,0,0,0,24,174
54017,"Clay County, WV",8500,75,51,21,0,3,0,0,2,0,0,0,0,22,174
54019,"Doddridge County, WV",8400,76,51,21,0,4,0,0,2,0,0,0,0,22,176
54021,"Fayette County, WV",42000,70,46,22,1,2,0,0,4,0,0,0,0,24,169
54023,"Gilmer County, WV",7800,70,48,20,3,2,0,0,4,0,0,0,0,23,170
54025,"Grant County, WV",12000,78,43,27,2,8,0,0,4,0,0,0,0,16,178
54027,"Greenbrier County, WV",35000,73,40,26,1,7,1,0,4,0,0,0,0,20,172
54029,"Hampshire County, WV",23000,73,44,22,2,7,0,0,4,0,0,0,0,21,173
54031,"Hancock County, WV",29000,72,31,23,1,18,0,0,5,0,0,0,0,22,172
54033,"Hardy County, WV",14000,70,41,26,2,2,1,1,4,0,0,0,0,24,171
54035,"Harrison County, WV",67000,69,34,22,1,13,0,0,3,0,0,0,0,26,168
54037,"Jackson County, WV",29000,73,46,23,1,4,0,0,3,0,0,0,0,23,173
54039,"Jefferson County, WV",57000,63,26,21,5,15,2,1,6,1,0,0,0,24,164
54041,"Kanawha County, WV",178000,67,37,20,5,9,1,1,4,0,0,0,0,23,167
54043,"Lewis County, WV",16000,70,46,23,0,1,0,0,2,0,0,0,0,27,169
54045,"Lincoln County, WV",20000,74,54,19,0,1,0,0,2,0,0,0,0,24,174
54047,"Logan County, WV",32000,78,55,20,2,3,0,0,3,0,0,0,0,16,177
54049,"McDowell County, WV",18000,76,54,19,3,3,0,0,3,0,0,0,0,18,176
54051,"Marion County, WV",56000,69,39,20,2,9,1,1,2,0,0,0,0,25,168
54053,"Marshall County, WV",31000,75,39,25,0,11,0,0,3,0,0,0,0,20,173
54055,"Mason County, WV",27000,74,48,21,1,5,0,0,3,0,0,0,0,22,174
54057,"Mercer County, WV",59000,72,46,24,2,2,0,0,5,0,0,0,0,21,172
54059,"Mineral County, WV",27000,82,47,27,1,8,0,0,3,0,0,0,0,13,181
54061,"Mingo County, WV",23000,76,52,23,1,1,0,0,3,0,0,0,0,20,176
54063,"Monongalia County, WV",106000,56,26,22,1,6,2,2,3,0,1,0,0,35,154
54065,"Monroe County, WV",13000,74,48,23,0,3,0,0,4,0,0,0,0,21,173
54067,"Morgan County, WV",18000,73,41,24,1,8,0,0,3,0,0,0,0,23,173
54069,"Nicholas County, WV",24000,72,49,21,0,2,0,0,3,0,0,0,0,24,171
54071,"Ohio County, WV",41000,68,24,24,3,19,1,1,4,0,0,0,0,23,167
54073,"Pendleton County, WV",7000,75,44,28,1,3,0,0,2,0,0,0,0,23,176
54075,"Pleasants County, WV",7500,74,42,25,0,7,0,0,3,0,0,0,0,21,172
54077,"Pocahontas County, WV",8200,72,45,23,0,4,0,0,4,0,0,0,0,23,171
54079,"Preston County, WV",33000,70,42,22,1,6,0,0,4,0,0,0,0,24,169
54081,"Putnam County, WV",56000,65,41,21,3,3,1,0,4,0,0,0,0,27,165
54083,"Raleigh County, WV",73000,67,41,18,4,8,0,0,5,0,0,0,0,22,165
54085,"Randolph County, WV",29000,70,41,22,1,7,0,0,3,0,0,0,0,26,170
54087,"Ritchie County, WV",9600,76,48,24,1,4,0,0,2,0,0,0,0,21,176
54089,"Roane County, WV",14000,72,49,21,0,2,0,0,4,0,0,0,0,24,172
54091,"Summers County, WV",13000,71,47,22,2,2,0,0,3,0,0,0,0,24,171
54093,"Taylor County, WV",17000,75,44,20,1,11,0,0,2,0,0,0,0,21,174
54095,"Tucker County, WV",6800,82,49,26,1,7,0,0,2,0,0,0,0,15,182
